id,question_number,topic,question_text,exam_year,exam_month,exam_number
220,"40","Teoría de la navegación","Señale cuál de las afirmaciones siguientes NO es CORRECTA:","2021","02","05"
221,"41","Teoría de la navegación","¿Cuál de las siguientes afirmaciones sobre el desvío de la aguja es cierta?","2021","02","05"
222,"42","Carta de navegación","Una embarcación que se sitúa en la enfilación del faro de Cabo Roche y el faro de Cabo Trafalgar obtiene una demora de aguja de este último faro igual a 323º. Calcular la corrección total (Ct) de la aguja náutica.","2021","02","05"
223,"43","Carta de navegación","Para una embarcación que se sitúa en la marca especial al Este de la Línea de la Concepción, calcular el rumbo de aguja (Ra) para pasar a 4,2 millas del faro de Punta Almina, teniendo como desvío de aguja para ese rumbo 3,5ºE y declinación magnética la obtenida en la carta náutica de enseñanza del Estrecho de Gibraltar para 2021.","2021","02","05"
224,"44","Carta de navegación","Calcular la situación verdadera de una embarcación que se encuentra dentro de la zona prohibida de pesca a 3,5 millas del faro de Punta de Gracia y en la demora verdadera 084º del faro de Punta Paloma.","2021","02","05"
225,"45","Carta de navegación","Situada una embarcación al 350º verdadero y a 5 millas del faro de Punta Malabata, se emprende a las 16 horas 18 minutos navegación con rumbo verdadero 307º con una velocidad de 12 nudos. Calcular la situación de estima a las 17 horas 8 minutos.","2021","02","05"
226,"1","Nomenclatura náutica","Las partes curvadas delanteras de los costados que convergen hacia proa se denominan:","2021","04","02"
227,"2","Nomenclatura náutica","¿Cómo se denomina la operación de cobrar cabo o cadena de la línea de fondeo al levar anclas?","2021","04","02"
228,"3","Nomenclatura náutica","El francobordo disminuirá si:","2021","04","02"
229,"4","Nomenclatura náutica","¿Qué son los guardines?","2021","04","02"
230,"5","Elementos de amarre y fondeo","Como práctica habitual, una embarcación con un solo ancla se aproximará a la zona de fondeo:","2021","04","02"
231,"6","Elementos de amarre y fondeo","¿Qué entendemos por gaza?","2021","04","02"
232,"7","Seguridad","Para contactar con Salvamento Marítimo, ¿de que forma realizaremos la llamada?","2021","04","02"
233,"8","Seguridad","En la estabilidad estática transversal el equilibrio se alcanza cuando:","2021","04","02"
234,"9","Seguridad","Para evitar un excesivo balance, la mejor medida a tomar es:","2021","04","02"
235,"10","Seguridad","Los efectos de navegar en aguas someras son, entre otros:","2021","04","02"
236,"11","Legislación","Las embarcaciones deportivas o de recreo autorizadas para un máximo de doce pasajeros, con base en un puerto español, realizarán la notificación reducida de desechos, del Anexo V, del Real Decreto 1381/2002, de 20 de diciembre, con la siguiente periodicidad:","2021","04","02"
237,"12","Legislación","Según la Orden FOM/1144/2003, en las rías, bahías y similares, la descarga de aguas sucias:","2021","04","02"
238,"13","Balizamiento","¿Cómo se define el ritmo centelleante de la señal luminosa de la Marca Cardinal Sur?","2021","04","02"
239,"14","Balizamiento","El color de las Marcas de Peligro Aislado es:","2021","04","02"
240,"15","Balizamiento","La marca de tope de una Marca de Peligro Aislado es:","2021","04","02"
241,"16","Balizamiento","La marca de tope de una Marca Cardinal Norte es:","2021","04","02"
242,"17","Balizamiento","Las Marcas Laterales de la región A utilizadas para indicar el lado de babor son de:","2021","04","02"
243,"18","Reglamento (RIPA)","Según el Anexo IV del RIPA, en caso de peligro y de que necesitemos ayuda:","2021","04","02"
244,"19","Reglamento (RIPA)","Conforme a la Regla 25.d.ii) del RIPA, ¿puede una embarcación de remos NO exhibir las luces prescritas para los buques de vela en navegación, si tiene a mano para su uso inmediato una linterna eléctrica o farol encendido que muestre una luz blanca, la cual será exhibida con tiempo suficiente para evitar el abordaje?","2021","04","02"
245,"20","Reglamento (RIPA)","Con arreglo a la Regla 35.a del RIPA, un buque de propulsión mecánica, con arrancada, emitirá de noche:","2021","04","02"
246,"21","Reglamento (RIPA)","Según el Anexo IV del RIPA, para la identificación desde el aire, se utilizará:","2021","04","02"
247,"22","Reglamento (RIPA)","Según la Regla 3 del RIPA, un buque de vela que utiliza simultáneamente su maquinaria propulsora mientras se dedica a la pesca con curricán se considera:","2021","04","02"
248,"23","Reglamento (RIPA)","De acuerdo con la Regla 3.g del RIPA, indique cuál de los siguientes buques NO se calificaría como ""buque con capacidad de maniobra restringida"":","2021","04","02"
249,"24","Reglamento (RIPA)","Según la Regla 27.b del RIPA, ¿qué buque exhibe tres luces todo horizonte en línea vertical, siendo la más elevada y la más baja rojas y la central blanca?","2021","04","02"
250,"25","Reglamento (RIPA)","Según en el Anexo IV del RIPA, ¿cuál de las siguientes señales NO indica peligro y necesidad de ayuda?","2021","04","02"
251,"26","Reglamento (RIPA)","Según la Regla 6.a.ii )del RIPA, ¿cuál de las siguientes afirmaciones es CORRECTA?","2021","04","02"
252,"27","Reglamento (RIPA)","De acuerdo con la Regla 10 del RIPA, las embarcaciones que no utilizan un dispositivo de separación de tráfico:","2021","04","02"
253,"28","Maniobra y navegación","Para amarrarnos a una boya, se recomienda:","2021","04","02"
254,"29","Maniobra y navegación","Si en lugar de fondear con el ancla nos abarloamos a una boya, en general el borneo de la embarcación:","2021","04","02"
255,"30","Emergencias en la mar","Los incendios producidos por madera, cartón, papel, etc., se clasifican como:","2021","04","02"
256,"31","Emergencias en la mar","Cuando se ha tomado la decisión de abandonar la embarcación, se realizará una Llamada Selectiva Digital a través del","2021","04","02"
257,"32","Emergencias en la mar","Las vías de agua se caracterizan por producirse:","2021","04","02"
258,"33","Meteorología","El terral es:","2021","04","02"
259,"34","Meteorología","¿Qué es el Fetch?","2021","04","02"
260,"35","Meteorología","La presión atmosférica:","2021","04","02"
261,"36","Meteorología","El dispositivo utilizado para medir la dirección del viento formado por una manga de tejido en forma troncocónica alargada y abierta por los dos extremos, se denomina:","2021","04","02"
262,"37","Teoría de la navegación","La conversión del rumbo N70W a rumbo circular es:","2021","04","02"
263,"38","Teoría de la navegación","En la tablilla de desvíos figuran:","2021","04","02"
264,"39","Teoría de la navegación","¿Cuál de los siguientes conceptos NO es una línea de posición?","2021","04","02"
265,"40","Teoría de la navegación","En una aguja náutica, ¿cómo se denomina al disco graduado de 0º a 360º que representa al horizonte?","2021","04","02"
266,"41","Teoría de la navegación","Siendo el valor de la declinación magnética 8NW y el desvío 6NE, la Corrección Total será:","2021","04","02"
267,"42","Carta de navegación","Siendo Hrb=11:00 obtenemos simultáneamente desde nuestra embarcación demora de aguja del faro de Isla de Tarifa 318º y demora de aguja al faro de Punta Carnero 022º. ¿Cuál será nuestra situación si tenemos una corrección total (CT) = -6º?","2021","04","02"
268,"43","Carta de navegación","¿Cuál de los siguientes puntos tiene una sonda en la carta inferior a 10 metros?","2021","04","02"
269,"44","Carta de navegación","Desde la posición l=35° 58' N L=005° 59' W navegamos al rumbo verdadero 106°, durante dos horas a 7,2 nudos. ¿Cúal será la situación final?. (Elija la respuesta que más se aproxime)","2021","04","02"
270,"45","Carta de navegación","Hallándose nuestra embarcación a 4,7 millas al sur verdadero del faro de Punta Europa, damos rumbo para pasar a 1 milla del faro de Isla de Tarifa. Hallar el rumbo de aguja, siendo el desvío de la aguja de 1º W y la declinación magnética la indicada en la carta para el año en curso. Elija el resultado que más se aproxime.","2021","04","02"
271,"1","Nomenclatura náutica","¿Qué nombre reciben las aberturas practicadas en el casco para que pueda salir el agua embarcada en la cubierta?","2021","04","03"
272,"2","Nomenclatura náutica","La parte curvada trasera del costado que converge hacia popa se denomina:","2021","04","03"
273,"3","Nomenclatura náutica","¿Qué nombre recibe la maniobra de largar o arriar cabo o cadena?","2021","04","03"
274,"4","Nomenclatura náutica","¿Qué nombre recibe el `anclote´de más de dos brazos sin cepo?","2021","04","03"
275,"5","Elementos de amarre y fondeo","¿Dónde se afirman los cabos de amarre en tierra?","2021","04","03"
276,"6","Elementos de amarre y fondeo","La mena de un cabo es:","2021","04","03"
277,"7","Seguridad","Para recoger a una persona en el agua, lo más recomendable cuando se ve al náufrago es:","2021","04","03"
278,"8","Seguridad","¿Cuál de las siguientes formas de realizar un remolque es recomendable en un río angosto o dentro de un puerto?","2021","04","03"
279,"9","Seguridad","Respecto a su estiba y conservación, las bengalas de mano deben:","2021","04","03"
280,"10","Seguridad","Respecto a las medidas a tomar a bordo con mal tiempo, ¿cuál de las siguientes afirmaciones NO ES CORRECTA?","2021","04","03"
281,"11","Legislación","¿Cuál de los siguientes espacios no está comprendido en la lista ZEPIM (Zonas Especialmente Protegidas de Importancia para el Mediterráneo)?","2021","04","03"
282,"12","Legislación","Las embarcaciones deportivas en el interior de los puertos y sus canales de acceso:","2021","04","03"
283,"13","Balizamiento","¿Qué tipo de marcas están rodeadas de aguas seguras, pero no señalan ningún peligro?","2021","04","03"
284,"14","Balizamiento","¿Qué afirmación sobre las Marcas de Peligro Aislado ES CORRECTA?","2021","04","03"
285,"15","Balizamiento","La marca de tope de una Marca de Aguas Navegables es:","2021","04","03"
286,"16","Balizamiento","Una Marca Especial será de color:","2021","04","03"
287,"17","Balizamiento","La marca de tope de una Marca Cardinal Norte es:","2021","04","03"
288,"18","Reglamento (RIPA)","A efectos de la Regla 3 del RIPA, ¿puede ser considerado un ""buque de vela"" como un ""buque de propulsión mecánica""?","2021","04","03"
289,"19","Reglamento (RIPA)","Encontrándonos en navegación, observamos por nuestro costado de estribor, hacia proa del través, una embarcación que demora al 030º. Veinte minutos más tarde vemos que la demora apenas ha variado, estando al 030,5º. Según la Regla 7 del RIPA, ¿qué hemos de considerar?","2021","04","03"
290,"20","Reglamento (RIPA)","La Regla 30 del RIPA determina que un buque fondeado exhibirá en el lugar más visible:","2021","04","03"
291,"21","Reglamento (RIPA)","Conforme a la Regla 27 del RIPA, ¿cuál de los siguientes conjuntos de luces debe exhibir en el lugar más visible un buque sin gobierno?","2021","04","03"
292,"22","Reglamento (RIPA)","Conforme al Anexo IV del RIPA, ¿cuál de las siguientes señales es indicativa de peligro y necesidad de ayuda?","2021","04","03"
293,"23","Reglamento (RIPA)","Con arreglo a la Regla 20.d del RIPA, las reglas relativas a las marcas deberán cumplirse:","2021","04","03"
294,"24","Reglamento (RIPA)","Aproximándose, vemos un buque remolcando a otro. En esta situación, y atendiendo a la Regla 27 del RIPA, debemos considerar que:","2021","04","03"
295,"25","Reglamento (RIPA)","Según la Regla 18 del RIPA, los buques de vela en navegación se mantendrán apartados de:","2021","04","03"
296,"26","Reglamento (RIPA)","De acuerdo con la Regla 2.b del RIPA, un buque puede apartarse de dicho Reglamento:","2021","04","03"
297,"27","Reglamento (RIPA)","Según la Regla 34.b del RIPA, cuando se lleven señales luminosas para complementar las pitadas prescritas para que todo buque de propulsión mecánica en navegación indique su maniobra, ¿qué luz será la utilizada para estas señales?","2021","04","03"
298,"28","Maniobra y navegación","Faenando con cabos, ¿qué significa el término ""cobrar""?","2021","04","03"
299,"29","Maniobra y navegación","¿A qué se denomina ""lascar""?","2021","04","03"
300,"30","Emergencias en la mar","Según la Guía Médica del Instituto Social de la Marina, ¿cada cuánto tiempo se debe aflojar un torniquete a un accidentado con hemorragia?","2021","04","03"
301,"31","Emergencias en la mar","¿Cuándo abandonaremos el barco?","2021","04","03"
302,"32","Emergencias en la mar","¿Cuándo es más conveniente elegir el agua como agente extintor?","2021","04","03"
